-1.00E-05,-2.864047557
-9.97E-06,-2.624955747
-9.95E-06,-2.41181859
-9.93E-06,-2.146550649
-9.90E-06,-1.956254343
-9.88E-06,-1.759466005
-9.86E-06,-1.634457073
-9.83E-06,-1.511729824
-9.81E-06,-1.300477699
-9.78E-06,-1.1987331
-9.76E-06,-1.099686942
-9.74E-06,-0.949838235
-9.71E-06,-0.807718173
-9.69E-06,-0.605413341
-9.67E-06,-0.431547738
-9.64E-06,-0.215240334
-9.62E-06,-0.05474588
-9.59E-06,0.399293737
-9.57E-06,0.57982159
-9.54E-06,0.816958526
-9.52E-06,1.000036225
-9.50E-06,1.203477743
-9.48E-06,1.340480082
-9.45E-06,1.480373874
-9.43E-06,1.570737439
-9.40E-06,1.756795981
-9.38E-06,1.834048471
-9.35E-06,1.957572181
-9.33E-06,2.08434916
-9.31E-06,2.285609855
-9.29E-06,2.481608763
-9.26E-06,2.755459823
-9.24E-06,-2.960478002
-9.21E-06,-2.682680156
-9.19E-06,-2.442271984
-9.16E-06,-2.160541569
-9.14E-06,-1.971893555
-9.12E-06,-1.787468167
-9.09E-06,-1.674861314
-9.07E-06,-1.566862248
-9.05E-06,-1.499822951
-9.02E-06,-1.335754122
-9.00E-06,-1.258796992
-8.97E-06,-1.138910277
-8.95E-06,-1.01954488
-8.93E-06,-0.836242395
-8.90E-06,-0.662611076
-8.88E-06,-0.422405803
-8.86E-06,-0.227260029
-8.83E-06,0.337736152
-8.81E-06,0.559376405
-8.78E-06,0.814093289
-8.76E-06,0.985085852
-8.74E-06,1.155046643
-8.71E-06,1.260994207
-8.69E-06,1.36456888
-8.67E-06,1.473209415
-8.64E-06,1.556971559
-8.62E-06,1.634252838
-8.59E-06,1.745114303
-8.57E-06,1.845737786
-8.54E-06,1.985753976
-8.52E-06,2.107191832
-8.50E-06,2.265930027
-8.48E-06,2.551052406
-8.45E-06,2.752335358
-8.43E-06,2.920931197
-8.40E-06,3.126164884
-8.38E-06,-3.006872424
-8.35E-06,-2.843773314
-8.33E-06,-2.733808926
-8.31E-06,-2.619622566
-8.29E-06,-2.544104223
-8.26E-06,-2.461824339
-8.24E-06,-2.398850344
-8.21E-06,-2.313369952
-8.19E-06,-2.239748334
-8.16E-06,-2.141823765
-8.14E-06,-2.059580828
-8.12E-06,-1.953453319
-8.09E-06,-1.774699915
-8.07E-06,-1.577406419
-8.05E-06,-1.392663879
-8.02E-06,-1.143057261
