-7,9.29E-12
-6.974358974,1.01E-11
-6.948717949,1.15E-11
-6.923076923,1.49E-11
-6.897435897,1.86E-11
-6.871794872,2.49E-11
-6.846153846,3.20E-11
-6.820512821,4.28E-11
-6.794871795,5.51E-11
-6.769230769,7.38E-11
-6.743589744,9.47E-11
-6.717948718,1.28E-10
-6.692307692,1.64E-10
-6.666666667,2.21E-10
-6.641025641,2.85E-10
-6.615384615,3.82E-10
-6.58974359,4.94E-10
-6.564102564,6.62E-10
-6.538461538,8.51E-10
-6.512820513,1.15E-09
-6.487179487,1.48E-09
-6.461538462,1.99E-09
-6.435897436,2.58E-09
-6.41025641,3.46E-09
-6.384615385,4.48E-09
-6.358974359,6.02E-09
-6.333333333,7.75E-09
-6.307692308,1.05E-08
-6.282051282,1.35E-08
-6.256410256,1.83E-08
-6.230769231,2.37E-08
-6.205128205,3.19E-08
-6.179487179,4.13E-08
-6.153846154,5.57E-08
-6.128205128,7.23E-08
-6.102564103,9.74E-08
-6.076923077,1.26E-07
-6.051282051,1.70E-07
-6.025641026,2.20E-07
-6,2.99E-07
-5.974358974,3.89E-07
-5.948717949,5.25E-07
-5.923076923,6.83E-07
-5.897435897,9.24E-07
-5.871794872,1.19E-06
-5.846153846,1.63E-06
-5.820512821,2.11E-06
-5.794871795,2.88E-06
-5.769230769,3.75E-06
-5.743589744,5.09E-06
-5.717948718,6.65E-06
-5.692307692,9.03E-06
-5.666666667,1.17E-05
-5.641025641,1.61E-05
-5.615384615,2.09E-05
-5.58974359,2.87E-05
-5.564102564,3.76E-05
-5.538461538,5.14E-05
-5.512820513,6.75E-05
-5.487179487,9.24E-05
-5.461538462,1.21E-04
-5.435897436,1.67E-04
-5.41025641,2.18E-04
-5.384615385,3.03E-04
-5.358974359,4.01E-04
-5.333333333,5.54E-04
-5.307692308,7.34E-04
-5.282051282,0.001020091
-5.256410256,0.00135739
-5.230769231,0.001895197
-5.205128205,0.002506801
-5.179487179,0.003557437
-5.153846154,0.004726727
-5.128205128,0.006751989
-5.102564103,0.009109801
-5.076923077,0.01293449
-5.051282051,0.017508545
-5.025641026,0.024848893
-5,0.023489199
-4.974226804,0.026319311
-4.948453608,0.030841736
-4.922680412,0.036425699
-4.896907216,0.042677001
-4.871134021,0.049374745
-4.845360825,0.056364903
-4.819587629,0.0635934
-4.793814433,0.070969921
-4.768041237,0.078479045
-4.742268041,0.086073793
-4.716494845,0.093743436
-4.690721649,0.101465014
-4.664948454,0.10922995
-4.639175258,0.117027737
-4.613402062,0.124847241
-4.587628866,0.132689861
-4.56185567,0.140539024
-4.536082474,0.148405248
-4.510309278,0.156268764
-4.484536082,0.16414483
-4.458762887,0.172011471
-4.432989691,0.179887266
-4.407216495,0.187749132
-4.381443299,0.195617705
-4.355670103,0.203468098
-4.329896907,0.211323995
-4.304123711,0.219157527
-4.278350515,0.226995741
-4.25257732,0.234808437
-4.226804124,0.242624691
-4.201030928,0.250413119
-4.175257732,0.258204183
-4.149484536,0.265964752
-4.12371134,0.273727734
-4.097938144,0.281457154
-4.072164948,0.289188869
-4.046391753,0.296884616
-4.020618557,0.304582074
-3.994845361,0.312241783
