-1.453687582,0.001843508
-1.450586334,0.001845735
-1.447486201,0.001748864
-1.44438718,0.001553752
-1.441289271,0.001264395
-1.438192472,8.95E-04
-1.435096781,5.23E-04
-1.432002195,5.75E-04
-1.428908715,0.001046154
-1.425816338,0.001479574
-1.422725061,0.001805128
-1.419634885,0.002010418
-1.416545806,0.002092774
-1.413457823,0.002052425
-1.410370935,0.001891344
-1.40728514,0.001515872
-1.404200435,0.001074367
-1.40111682,6.45E-04
-1.398034293,3.11E-04
-1.394952851,4.55E-04
-1.391872493,8.74E-04
-1.388793217,0.0013362
-1.385715022,0.001716301
-1.382637905,0.001902299
-1.379561866,0.001957851
-1.376486901,0.00188354
-1.37341301,0.001680961
-1.37034019,0.001352534
-1.36726844,7.72E-04
-1.364197758,2.43E-04
-1.361128142,3.15E-04
-1.35805959,7.38E-04
-1.3549921,0.001071826
-1.351925671,0.001315129
-1.348860301,0.001471019
-1.345795988,0.00154322
-1.34273273,0.001517687
-1.339670524,0.001280094
-1.336609371,0.001004948
-1.333549266,7.02E-04
-1.330490209,4.03E-04
-1.327432198,2.91E-04
-1.32437523,5.63E-04
-1.321319304,9.51E-04
-1.318264419,0.001244712
-1.315210571,0.001411977
-1.312157759,0.001464974
-1.309105982,0.00140928
-1.306055237,0.001251047
-1.303005522,9.97E-04
-1.299956836,6.52E-04
-1.296909176,2.05E-04
-1.293862541,2.24E-04
-1.290816929,5.81E-04
-1.287772337,8.75E-04
-1.284728763,0.001103102
-1.281686207,0.001264873
-1.278644665,0.001360231
-1.275604136,0.001334175
-1.272564618,0.001155781
-1.269526109,9.28E-04
-1.266488607,6.67E-04
-1.263452109,4.29E-04
-1.260416615,4.28E-04
-1.257382121,7.51E-04
-1.254348626,0.001206738
-1.251316128,0.001590231
-1.248284625,0.001887643
-1.245254115,0.002093144
-1.242224595,0.002207162
-1.239196065,0.002233916
-1.236168521,0.002182921
-1.233141961,0.002073802
-1.230116385,0.001990676
-1.227091789,0.001794017
-1.224068172,0.001648235
-1.221045531,0.001534172
-1.218023865,0.001444122
-1.215003171,0.001387888
-1.211983447,0.001395251
-1.208964692,0.001438864
-1.205946903,0.00144253
-1.202930078,0.001465944
-1.199914216,0.001480944
-1.196899313,0.001480462
-1.193885368,0.00147897
-1.190872379,0.001514473
-1.187860344,0.001644396
-1.18484926,0.001796997
-1.181839126,0.001996421
-1.17882994,0.00219326
-1.175821698,0.002364905
-1.1728144,0.002504889
-1.169808043,0.002614236
-1.166802625,0.00269731
-1.163798144,0.002667117
-1.160794598,0.002512499
-1.157791984,0.002303888
-1.1547903,0.00201714
-1.151789545,0.001633979
-1.148789717,0.001430523
-1.145790812,8.13E-04
-1.142792829,2.21E-04
-1.139795766,5.92E-04
-1.136799621,0.001079024
-1.133804391,0.001460321
-1.130810074,0.001736952
-1.127816669,0.001918834
-1.124824172,0.002020656
-1.121832582,0.002063877
-1.118841897,0.002047027
-1.115852115,0.001993429
-1.112863233,0.0019662
-1.109875249,0.001959594
-1.106888161,0.001959884
-1.103901966,0.001946631
-1.100916664,0.00189529
-1.09793225,0.001779604
-1.094948724,0.001493746
-1.091966083,0.001121061
-1.088984325,7.28E-04
-1.086003448,8.13E-04
-1.083023449,6.38E-04
-1.080044326,9.62E-04
-1.077066077,0.001508893
-1.0740887,0.002127563
-1.071112193,0.002629126
-1.068136553,0.002997923
-1.065161778,0.003252069
-1.062187866,0.003412091
-1.059214815,0.003501534
-1.056242622,0.003547563
-1.053271286,0.003581068
-1.050300804,0.003608443
-1.047331174,0.003583534
-1.044362393,0.003562934
-1.04139446,0.003502116
-1.038427372,0.003363386
-1.035461126,0.003121012
-1.032495722,0.003288898
-1.029531156,0.002654475
-1.026567426,0.002056455
-1.02360453,0.001722472
-1.020642466,0.00176787
-1.017681231,0.002093676
-1.014720824,0.002563227
-1.011761241,0.003102854
-1.008802481,0.003684948
-1.005844542,0.004300756
-1.00288742,0.004868825
-0.999931115,0.005243662
-0.996975623,0.005515826
-0.994020943,0.005679958
-0.991067072,0.005726022
-0.988114008,0.00564054
-0.985161748,0.005188499
-0.982210291,0.004324194
-0.979259634,0.003427528
-0.976309774,0.002638751
-0.97336071,0.002025373
-0.97041244,0.001584946
-0.96746496,0.001322567
-0.964518269,0.001280935
-0.961572364,0.001533439
-0.958627244,0.002110618
-0.955682905,0.003010338
-0.952739346,0.004148447
-0.949796564,0.005310356
-0.946854557,0.006462272
-0.943913323,0.007572201
-0.940972859,0.007813684
-0.938033164,0.007766866
-0.935094234,0.007646503
-0.932156067,0.007494095
-0.929218662,0.007112777
-0.926282016,0.006692403
-0.923346126,0.006298684
-0.920410991,0.0059316
-0.917476607,0.005591056
-0.914542974,0.005289983
-0.911610088,0.005077143
-0.908677947,0.005065202
-0.905746548,0.005413064
-0.902815891,0.005703081
-0.899885971,0.005699163
-0.896956787,0.005821706
-0.894028337,0.005980327
-0.891100618,0.006143033
-0.888173628,0.006313387
-0.885247365,0.006511665
-0.882321826,0.006761312
-0.879397009,0.006916811
-0.876472912,0.007072939
-0.873549532,0.007248003
-0.870626867,0.007402314
-0.867704915,0.007496332
-0.864783673,0.007036068
-0.861863139,0.005971949
-0.858943311,0.005000093
-0.856024187,0.004175475
-0.853105764,0.003593612
-0.850188039,0.003315431
-0.847271011,0.003324461
-0.844354677,0.003612666
-0.841439035,0.004177348
-0.838524083,0.005017869
-0.835609817,0.006135467
-0.832696237,0.007534691
-0.829783338,0.008649312
-0.826871121,0.008905894
-0.823959581,0.009092118
-0.821048716,0.009200515
-0.818138525,0.009241658
-0.815229004,0.00922708
-0.812320152,0.009162139
-0.809411967,0.009047388
-0.806504445,0.008888705
-0.803597584,0.008717723
-0.800691383,0.008319425
-0.797785839,0.007952443
-0.794880949,0.006922235
-0.791976711,0.006180364
-0.789073123,0.005692826
-0.786170183,0.005435872
-0.783267888,0.005398615
-0.780366235,0.005584656
-0.777465223,0.006011822
-0.774564849,0.006514129
-0.771665111,0.0070373
-0.768766007,0.007631821
-0.765867534,0.007706676
-0.762969689,0.007259311
-0.760072471,0.006729379
-0.757175876,0.006155416
-0.754279904,0.005574253
-0.751384551,0.005014093
-0.748489815,0.004488199
-0.745595694,0.003934712
-0.742702185,0.003537704
-0.739809286,0.003284874
-0.736916995,0.003194854
