1.547651152846293496e-03 1.539220024817562500e-03 1.341793832449545906e-03 -9.118652358020874760e-03 1.116885755497402889e-03 7.053786309941547077e-04 7.533217532995613395e-04 1.059194466797524527e-03 4.540836978234720576e-04 6.011230434953567956e-04
1.141441397927797467e-03 1.484427968099204720e-03 1.115190063777502655e-03 -9.114245243826712278e-03 1.068342426658370212e-03 7.263874125392039659e-04 7.754200790098387912e-04 1.080065024214965164e-03 8.748077930428097134e-04 8.481630785570200238e-04
1.316130506570780106e-03 7.600245577292133849e-04 -7.827362507355366955e-03 1.511005926006621586e-03 6.290092593705204306e-04 1.342873995252980793e-03 9.178600042537818403e-04 3.556060233180336578e-04 6.782694749130257963e-04 3.165827599404105524e-04
1.182045460080115122e-03 8.598570307528155543e-04 -8.058898299378312174e-03 8.671565575115182910e-04 8.820470991945216898e-04 1.147631529708046608e-03 9.508078250053081208e-04 8.206013466278195591e-04 6.507176860225678382e-04 6.980337644755975476e-04
6.739015647620090477e-04 2.247804818122338052e-03 1.548256394977658460e-03 5.489729284525121395e-04 1.276618281572562338e-03 6.968278796531252040e-04 -9.558458229423534569e-03 1.356506054444100214e-03 5.853757182649952902e-04 6.241945891742347978e-04
1.464408095089799258e-03 1.661044885291376640e-03 1.698599584065677622e-03 9.310537461292870895e-04 -9.428263003326857114e-03 1.357422588676621394e-03 7.293514944431589864e-04 3.621329423064854262e-04 7.566585774017830753e-04 4.675910899226691400e-04
2.131170022455509613e-03 1.473978854285409043e-03 6.267452591034331031e-04 1.549872476075865027e-03 -9.219814152093702003e-03 6.655677920833794016e-04 1.317366001913781353e-03 3.674082217576128185e-04 4.701743598596321255e-04 6.175311645590780005e-04
-8.411364411877456787e-03 1.031749383755037070e-03 1.483324300145554085e-03 7.770876424967418806e-04 6.175636042999937351e-04 1.425464217536734921e-03 8.364854514868047411e-04 4.254282672524919940e-04 1.129020606662223605e-03 6.852409382418750807e-04
-8.348804255643939645e-03 9.166460988613854598e-04 1.922624315714298619e-03 1.651070005252968341e-03 4.919607482866915609e-04 1.331470664364136150e-03 7.563477706670505623e-04 3.102928220382361363e-04 7.178967002118391257e-04 2.504951302473330398e-04
1.209586946166920978e-03 1.486740133295780513e-03 1.169881790277654951e-03 1.290228626379961172e-03 7.708545396934088486e-04 1.158054681451320877e-03 9.401040174425250549e-04 -9.357515157048707649e-03 7.283829716714927986e-04 6.036814506696403957e-04
1.076938353072092120e-03 -8.340083310581888204e-03 9.507769284566869317e-04 1.159638173817051409e-03 8.496907063302046705e-04 7.282555583689985252e-04 1.253625660130084458e-03 7.850443272722040615e-04 5.899954095921115891e-04 9.461181935424534638e-04
9.271784966680914931e-04 1.462321253976321678e-03 -7.848130120022670658e-03 6.241880765973674677e-04 9.103780174851346411e-04 1.441316642039949846e-03 4.957832423277846491e-04 7.110756544155798090e-04 8.179598886522994718e-04 4.579288478601440423e-04
1.032908890186075811e-03 1.728388866223923509e-03 1.731390742012018855e-03 8.523963095306015102e-04 8.623669785883905951e-04 1.263361412177073893e-03 4.501746370633339061e-04 -9.262068112037398493e-03 7.428297349344867209e-04 5.982505413214960236e-04
1.721364958235954961e-03 1.280355255977889874e-03 1.361820257428933119e-03 8.868641502176566847e-04 9.323776587863132287e-04 7.812147422924381468e-04 9.064651089635636112e-04 9.201072886475897489e-04 -9.462783128942258565e-03 6.722137083919184309e-04
1.225180487463397531e-03 8.513925206820089795e-04 2.066868203906844018e-03 7.725027907156145103e-04 -9.430668024841970185e-03 1.376354539046823009e-03 8.544812085102991214e-04 4.134094241810566520e-04 1.208287274718721025e-03 6.621915756172065855e-04
-7.989319650410222143e-03 1.134099710288333967e-03 1.628745031496105873e-03 1.124144490053124480e-03 7.152217404547481228e-04 1.398294206072524075e-03 4.519357926633922151e-04 5.455331481439445497e-04 7.058783487290749750e-04 2.854671825089722054e-04
1.232758289545904861e-03 2.051342934252684165e-03 -8.489703221616559659e-03 6.098767468621471869e-04 1.270535056768825038e-03 9.853474519019396125e-04 3.986076874079484754e-04 9.600146391213972182e-04 5.810779087331056306e-04 4.001425070226094765e-04
1.385338614053160597e-03 1.368374534829813142e-03 2.338152812583815798e-03 -9.128834678075637907e-03 6.530503835372207175e-04 1.017129140151454324e-03 7.209189820858526079e-04 5.306039659444399285e-04 5.198061521891232184e-04 5.954600927007588744e-04
1.696595871988145713e-03 1.279854523448360802e-03 1.202613550113145521e-03 1.636041335235223016e-03 7.064539642495544502e-04 6.603164903186682470e-04 8.175519996645858305e-04 -9.282115535551156010e-03 7.251484620081888712e-04 5.575393385252836679e-04
8.607773442059742314e-04 -7.898486892222427586e-03 8.840097608424991914e-04 7.646896984505831057e-04 1.223329324172841345e-03 7.567528601563220042e-04 7.481066462455830983e-04 1.217903488539962172e-03 7.479039178440585267e-04 6.950138517646052127e-04
9.971587234422166646e-04 1.351078590800150470e-03 1.140549979049541125e-03 1.370710542788553714e-03 -9.267035505919497124e-03 1.130376458974893458e-03 1.151124726194215336e-03 6.667559897244261079e-04 7.946727819411886218e-04 6.646077130043109762e-04
1.266162756956894881e-03 1.136479804926575181e-03 1.400209166535254686e-03 -9.191300545156544377e-03 1.116786295472655061e-03 9.528030392857042520e-04 8.719890429130309735e-04 1.072075734967313379e-03 7.440544076750188127e-04 6.307402964240957409e-04
1.423324415533313387e-03 1.561018624148353181e-03 1.292129655247082438e-03 7.760831065768739566e-04 1.002272381078064302e-03 1.022865223441828597e-03 -9.140773349650377702e-03 7.054787617751428000e-04 8.133069709525716758e-04 5.442942108971485574e-04
7.722809570965693962e-04 -7.848087917642316419e-03 7.254974891641590177e-04 9.673925486837143184e-04 1.158063186100431264e-03 7.957709623745294657e-04 9.676272866646892573e-04 1.122726773156765062e-03 6.299956752145115290e-04 7.087330391869453745e-04
1.036022231595650368e-03 1.115460477936607801e-03 1.486284063239533227e-03 7.187083530481642481e-04 1.161238797783629940e-03 1.088081258359167467e-03 -9.237191691712096087e-03 1.152113795396901303e-03 8.359643147509951454e-04 6.433183996014450691e-04
1.405262943381589648e-03 1.113100097449033115e-03 2.248153686306569865e-03 -9.014088669238484036e-03 4.813546850968367639e-04 1.099612682955892606e-03 1.121867659739432923e-03 3.936573888006235887e-04 6.081274318093308866e-04 5.429520936991765389e-04
-8.110327819963925391e-03 1.574558429191537118e-03 1.315136066634913468e-03 7.458505637625265127e-04 9.179794738238572938e-04 1.418998131597679025e-03 4.726095910574514914e-04 6.576790317486949167e-04 6.674756033230285282e-04 3.400409288242357895e-04
1.262204950512450059e-03 1.557601929775261160e-03 1.795811055301540712e-03 6.414194706387112230e-04 8.874251331956838204e-04 1.160143047468400286e-03 4.512709018178046039e-04 6.737881189723919769e-04 8.043528382190342618e-04 -9.234017445901276586e-03
1.042779673428706651e-03 1.162305938638989863e-03 8.999330422462087061e-04 9.532633306316588622e-04 1.084371063024070544e-03 -9.009515537367351196e-03 9.283250064707065929e-04 9.786143208865831934e-04 1.078283372909943569e-03 8.816397891304872262e-04
1.314910315699988584e-03 1.124320730942931883e-03 -7.766194508066439316e-03 9.539169797857090195e-04 8.239656589880976680e-04 1.146181583866497707e-03 7.150487471571703637e-04 6.629166329549826368e-04 6.392963610390365843e-04 3.856374976320246523e-04
9.456151341668734851e-04 1.670387439176737902e-03 1.499348669729730615e-03 8.936633721722600770e-04 9.482562444876537237e-04 -9.049980318635811316e-03 7.111888626274609666e-04 9.035859087554490819e-04 5.018554255842694843e-04 9.760792619353769566e-04
8.529019954416318860e-04 1.908043438155426763e-03 1.614440052678724419e-03 5.888366390511711639e-04 1.282448424723917979e-03 -9.223006613582445876e-03 4.954851921399499367e-04 1.323362432403353377e-03 5.224293101383163229e-04 6.350591288499537026e-04
1.047452629483384620e-03 1.386604471389331914e-03 2.187398866430654773e-03 4.468012346447540733e-04 1.234765262929339406e-03 1.205963727529736108e-03 -9.679160411804168043e-03 1.144859834373243047e-03 6.097426815395279700e-04 4.155717034841952635e-04
1.101318567608985640e-03 1.631556131809121495e-03 6.592291532382805715e-04 9.572018606585116617e-04 1.617666492091576714e-03 6.708683010985788241e-04 9.054661438628841237e-04 -8.992985495159117049e-03 8.476925626069878403e-04 6.019862821841890938e-04
1.212708919385224911e-03 -8.955033386475512447e-03 1.348905946242101236e-03 1.191105450568224686e-03 6.270734997197975700e-04 9.547980238089967412e-04 1.188896166444555671e-03 7.224373105212448208e-04 7.627019036871869996e-04 9.464061660981785105e-04
9.863664191496620496e-04 2.060823501305798344e-03 1.477552363851646977e-03 6.871464706159931398e-04 1.260139331190410130e-03 8.053296812221160707e-04 5.091890669028639521e-04 1.065537147740812937e-03 6.009232205503981005e-04 -9.453007202529702460e-03
1.167682519521874920e-03 1.415165594261067568e-03 2.083956194765018439e-03 8.443487108521787431e-04 1.009952685724514873e-03 -9.062104295599344994e-03 7.322496895683867956e-04 7.463803073156118073e-04 4.997231132643065567e-04 5.626454803263846415e-04
1.433054339748085146e-03 1.078774970051256561e-03 1.527712391104558325e-03 -8.920831663189040736e-03 6.144679633983716549e-04 1.028305567839663285e-03 1.151222641711285377e-03 4.656067233566643085e-04 8.425108161572894116e-04 7.791762498218649316e-04
9.925202694325428905e-04 1.602957041219598604e-03 1.776948025907980821e-03 7.317610064355612202e-04 1.204225176143663631e-03 9.829679907031028431e-04 6.722132675054343174e-04 1.076560948864530411e-03 -9.541126941146184023e-03 5.009732149337676587e-04
6.653029970892851549e-04 -7.326974092008145013e-03 8.251119810076229088e-04 6.779229686442663242e-04 1.360376580061935280e-03 8.010583957651612030e-04 5.710681365920568806e-04 1.349528137349221852e-03 6.068999683191789001e-04 4.697049271794180819e-04
1.344845218526262952e-03 1.388131196996624005e-03 1.150441052438881239e-03 7.390496778066639634e-04 9.458744994823081384e-04 -8.822412911437500088e-03 6.805759074215209483e-04 7.414840109149208134e-04 9.524122322513675805e-04 8.795991155989492556e-04
1.053835272877538635e-03 1.644123276620295185e-03 1.562998870291266258e-03 9.471990724949401952e-04 8.140427358820740908e-04 -8.969275827339154294e-03 8.332532188525483335e-04 6.312461078607297001e-04 6.160807093912594630e-04 8.664965630685022169e-04
1.102065699024151442e-03 1.176546389726873922e-03 2.035689991575854660e-03 1.107425976288440488e-03 6.884713800231495205e-04 1.113301222580705520e-03 7.288506897643380568e-04 -9.335694465408024903e-03 8.474167393553297054e-04 5.359263770691832145e-04
1.195707031537677698e-03 1.425747624054373493e-03 1.608042633167989458e-03 8.676410690067566309e-04 6.447687797911609954e-04 -8.853341578822447253e-03 8.566705888978871832e-04 4.977506186268291621e-04 7.244487547302441623e-04 1.032564479009525976e-03
1.904284134562141606e-03 1.468522820480497879e-03 9.311919663088471166e-04 -8.880646569427800771e-03 9.029144021508098269e-04 6.099456769971265194e-04 9.723183972268349858e-04 8.372574757180542473e-04 4.448871834475579641e-04 8.093245125359319276e-04
1.095728607792296767e-03 1.109898607555695211e-03 1.142115786436974107e-03 1.111804552375478998e-03 9.615322124171988161e-04 1.098882718284375582e-03 8.400397954246275299e-04 9.562411541729812746e-04 9.220075343890009019e-04 -9.238250968848629729e-03
-8.000483987307687936e-03 1.589017083057264485e-03 9.925234546269347691e-04 1.384238177671813551e-03 9.704756717255367876e-04 5.786437195963974392e-04 9.186891104028112277e-04 5.883979616551654902e-04 5.483974064410992565e-04 4.301014021306629777e-04
1.127953114804679767e-03 1.530412699392358356e-03 7.599422092888976233e-04 7.734612782064848946e-04 1.319205386930989796e-03 9.597515458363617934e-04 7.195061689207757696e-04 8.800948462965667816e-04 1.241028608001413245e-03 -9.311355857678527484e-03
1.845725606032139502e-03 1.511285749612649963e-03 1.728934616323309992e-03 9.381087548084652943e-04 5.826643186506102285e-04 -8.560251976031550344e-03 6.549351900488943092e-04 3.255166243296776156e-04 5.434997731108078163e-04 4.295813431149957313e-04
1.211146839424413193e-03 -8.907666455306917017e-03 1.413749013707596425e-03 1.176122253800346339e-03 6.657154767981122686e-04 9.675825484252778812e-04 1.166110095750771177e-03 6.519037132262278699e-04 7.352909556045141275e-04 9.200455585696589280e-04
7.365263084743088563e-04 1.488562440212169149e-03 2.465369180037567561e-03 -9.599064450250259853e-03 1.264416604408343447e-03 1.004810309734931574e-03 3.121287670367781726e-04 1.342344636536525184e-03 5.379249247740204446e-04 4.469812790356160600e-04
8.033952900123011087e-04 2.194515593260470878e-03 1.192410872565346017e-03 8.058139619908451148e-04 -8.741696080814443867e-03 8.523947316082476416e-04 5.131730748026016274e-04 1.280692478590920091e-03 6.347390649968577721e-04 4.645610129868505810e-04
7.823311984354308895e-04 2.543168667907776560e-03 1.230294197913877393e-03 -9.230153569108473510e-03 9.814014286905548608e-04 1.021549751364073458e-03 6.701433431854473969e-04 8.527773745523527672e-04 5.386881283093659023e-04 6.097994787495922232e-04
9.407252175004449579e-04 1.634599992230472733e-03 1.105236061187509595e-03 8.143479418341755243e-04 1.199270194521994976e-03 8.080878412262518283e-04 7.078248577271525595e-04 1.190564622022393087e-03 8.203677128854651923e-04 -9.221024441135860020e-03
1.354976212282414444e-03 1.273717834021592188e-03 1.267569709483388563e-03 1.413680399417800108e-03 8.773219032581810583e-04 1.073339492659586497e-03 -9.270737351026639428e-03 8.348957916810333330e-04 7.834885575551934654e-04 3.917474506674498798e-04
1.243878554517209621e-03 2.103795905864879086e-03 1.097583612339403424e-03 6.169327314537542770e-04 1.163105740287099848e-03 9.220374011396987235e-04 5.266761717041925413e-04 8.610601660752581184e-04 7.103404686385608518e-04 -9.245410752020058118e-03
9.933694116994668585e-04 1.277753556330336361e-03 1.251869091704488693e-03 1.085255468195771029e-03 7.672256073603313676e-04 1.082267280653763288e-03 1.053971659846384247e-03 7.445403983696409012e-04 -9.143250447329533126e-03 8.869979731693508141e-04
1.232685755025878698e-03 1.441777033610191876e-03 1.703532014398687110e-03 1.032877540913006414e-03 1.134961436654681683e-03 8.877928976448029846e-04 5.608297916018810435e-04 -9.315856521359952569e-03 7.909302221885067610e-04 5.304698293223167587e-04
1.306723691942976526e-03 1.387361908898792099e-03 1.232242191290021079e-03 1.077547359885169722e-03 -9.399452639174027055e-03 1.217365701480850821e-03 1.005109313994436912e-03 6.078800669365252117e-04 9.202754436898453018e-04 6.449469610554093820e-04
1.430001000438148404e-03 1.617597159047910174e-03 2.243837180965310707e-03 6.431691131835146112e-04 8.846742262373600164e-04 9.942000994726039702e-04 -9.338331049350289542e-03 7.478338402047266962e-04 3.999253918765283827e-04 3.770930379241852794e-04
9.048508885841428017e-04 -8.101903133603696391e-03 7.634215257308634870e-04 1.015144965761409588e-03 1.059638731053465493e-03 7.012517861753517733e-04 1.099413067861458679e-03 1.043909265968871692e-03 6.521874932242241940e-04 8.620854092439094417e-04
1.104314848637884695e-03 1.683376223953511434e-03 1.850738381331964262e-03 8.298291729333915918e-04 1.391168970554636578e-03 7.225566344047368176e-04 4.014993150475648447e-04 -8.813916552468355550e-03 5.335281657477539737e-04 2.969048398569117337e-04
1.115761511325746120e-03 1.208313587443017546e-03 2.920422063913516615e-03 6.674597898532504256e-04 7.149683305311083049e-04 1.211513996181686620e-03 5.701010462178014455e-04 5.824366316136721494e-04 -9.413758379668780291e-03 4.227814225889806846e-04
1.101213329960858524e-03 7.752622343123743856e-04 -7.148726422344735786e-03 1.091443658687372758e-03 5.391753545376058981e-04 1.512469391362161221e-03 6.517838941073163597e-04 3.979119444220680893e-04 8.559765420385240286e-04 2.234900729164540872e-04
1.040469475284025924e-03 -8.626593474342804727e-03 1.075653588612245515e-03 8.990242313001209871e-04 1.090227869260275125e-03 8.034678675861890718e-04 8.191126021406418050e-04 1.091110261203140667e-03 9.215366927106960222e-04 8.859908862454695007e-04
1.266865550782373100e-03 -8.598341320917655961e-03 1.076869910118832992e-03 9.710985483197115669e-04 9.282534501557574824e-04 7.157850169537349977e-04 9.869589378510969322e-04 9.694701707170173995e-04 7.328206163917359590e-04 9.502191196273934715e-04
6.568016838474056117e-04 -7.382577714856393240e-03 7.947881692899706535e-04 6.285084800697144031e-04 1.376222631943931725e-03 8.524189191521920443e-04 5.466921726129931160e-04 1.355058990171614753e-03 6.739783919817685402e-04 4.981082757868009843e-04
2.146888279106192593e-03 2.226028712636320302e-03 6.415294257151048273e-04 1.141211039172467618e-03 8.197670494916938378e-04 3.216472315323241752e-04 1.211215755001046786e-03 4.718079006733908809e-04 -9.755727511785003761e-03 7.756321184564633374e-04
1.024412103295817365e-03 8.491072923713813237e-04 1.927860481609093308e-03 7.600387418634303770e-04 8.768004872831837004e-04 1.262062622426002225e-03 -9.288026360973556175e-03 9.659881566093114378e-04 8.700843615097923972e-04 7.516721140055451257e-04
1.218704461503241580e-03 1.190669592239946423e-03 -7.934718266624401703e-03 1.034488299993572809e-03 6.232831501550688009e-04 1.332613238739062877e-03 9.121130828747140221e-04 5.072362972389785410e-04 7.344238370696115408e-04 3.811863068102063021e-04
1.510293560679619711e-03 7.860201423446581005e-04 1.866575192848242675e-03 1.021470784765581745e-03 -9.514335286176458031e-03 1.177941838317865921e-03 8.130559334852473534e-04 4.831591517349633391e-04 1.146838256151219444e-03 7.089804258490623986e-04
1.101608492811934287e-03 1.678957552251040273e-03 1.348361708328743276e-03 -9.019053001795300853e-03 8.714219119309418293e-04 9.060826117697522641e-04 8.423331556923955134e-04 6.671790747653022968e-04 6.628055974110006951e-04 9.403028968341912855e-04
8.574075407601158567e-04 1.202243713255225039e-03 2.736261674955745623e-03 5.348136536139515675e-04 8.055208593818410793e-04 -8.815520208563286733e-03 5.450118558506830517e-04 7.154786948077979623e-04 7.753448948230209871e-04 6.434373211149066506e-04
1.835243895489049957e-03 1.458493302369475537e-03 1.517125018262275617e-03 -8.664582920377826569e-03 6.083937141635748901e-04 7.183931610985745892e-04 1.025570324539670265e-03 4.158845981506252673e-04 4.342031772494204123e-04 6.512757290551601970e-04
1.519936199841277801e-03 1.631990174176890622e-03 6.768393033281025874e-04 1.744665223452882344e-03 -9.285528148666932421e-03 5.907920274722499839e-04 1.420038805606695272e-03 4.763005689939031856e-04 5.203942491086497018e-04 7.045715966862814124e-04
2.093277385802999949e-03 1.990039932817800738e-03 1.232480619727665877e-03 1.066153834949985692e-03 8.378684095674653054e-04 -9.521790064979211710e-03 8.698835657299796870e-04 5.428134302235060804e-04 3.631057558944928462e-04 5.261671302653154808e-04
1.076424953694636371e-03 1.068320257868009705e-03 1.414669741568605260e-03 8.579779066868875722e-04 9.295289245172101786e-04 1.150420044853782886e-03 -9.036594856427224501e-03 8.078417715368400647e-04 1.060930127539901676e-03 6.704811281613510046e-04
1.102561816029999165e-03 2.053575071054383923e-03 1.904792186740281645e-03 7.060030116534338294e-04 7.098024219516461952e-04 1.177320964101760811e-03 5.613200441669462769e-04 5.271479355079612987e-04 6.054712696525818430e-04 -9.347994720858995854e-03
1.103980368057879378e-03 1.027634633390175955e-03 1.400043050759129009e-03 1.192967859009132128e-03 5.973376406308516205e-04 -8.828264222446929529e-03 1.037848515880400967e-03 5.619902107209508385e-04 1.004365798507038388e-03 9.020961454913742827e-04
1.186617287877861793e-03 1.583253334616121881e-03 7.312753374895151559e-04 -8.972329084119785164e-03 1.080235172984095066e-03 7.455569033548911911e-04 9.147677158403431973e-04 8.953975912002436329e-04 9.669004306997960613e-04 8.683253100569168596e-04
7.904770616156028525e-04 -8.249842176481987296e-03 1.003156933556920627e-03 6.617039666129729625e-04 1.281725316355480926e-03 9.132648394903678489e-04 6.653705868404326739e-04 1.276209141068920805e-03 8.716817712066226697e-04 7.862525597346653895e-04
1.053920155022570375e-03 1.130943983808151403e-03 -9.075800338278152204e-03 1.209286318321256895e-03 9.035396535872587198e-04 1.013174409070250479e-03 1.152151397238541236e-03 7.600355311732911665e-04 9.196232125724506908e-04 9.331256774843828651e-04
1.937142108676261120e-03 1.101790042491294615e-03 7.500672687433526447e-04 1.329928201935061741e-03 -9.448901275432540492e-03 6.141936201777091747e-04 1.225263398371513384e-03 8.127823596238813045e-04 6.728253707442351673e-04 1.004908904669233509e-03
1.155576414983369672e-03 1.002003065651534564e-03 -8.961999659160765908e-03 1.182745813216574179e-03 9.556016436064180934e-04 1.033839812221584633e-03 1.045420403493540476e-03 9.336920831897140872e-04 8.486697067046290906e-04 8.044507160934028477e-04
1.032088054508399112e-03 1.377864644104491226e-03 1.774156986235045060e-03 8.790810173686055586e-04 1.116385056613650737e-03 9.160120308865276131e-04 8.821201741651595258e-04 8.799599738007425533e-04 -9.520288568935792589e-03 6.626206312531722877e-04
1.127242382893624230e-03 1.609854268805470910e-03 1.229789376454876399e-03 -9.082730859340115356e-03 1.055913663806189607e-03 7.656290958738057317e-04 7.375952917956479348e-04 1.075919149693917252e-03 6.286636184645653762e-04 8.521240115520193259e-04
9.900523532650020494e-04 2.130331692044829927e-03 1.401323196145510749e-03 9.006993649590981296e-04 9.506435397065363373e-04 -8.810879341189105374e-03 6.355380186342031749e-04 8.173247750884302023e-04 5.365558527456802500e-04 4.484105485998141202e-04
